"election_id","country","year","party_name","vote_share","seats","seats_total","left_right","state_market","liberty_authority","halfdecade","party_family"
207,"Norway",1985,"Liberal Party of Norway",3.1,0,157,5.1467,5.9148,3.2581,"(1984,1989]","Liberal"
207,"Norway",1985,"Centre Party",6.6,12,157,4.6565,2.807,5.7644,"(1984,1989]","Agrarian"
207,"Norway",1985,"Conservative Party",30.4,50,157,7.8994,8.2957,3.584,"(1984,1989]","Conservative"
207,"Norway",1985,"Christian Democratic Party",8.3,16,157,5.8516,4.5865,9.198,"(1984,1989]","Christian democracy"
208,"United Kingdom",2001,"Plaid Cymru",0.7,4,659,3.1183,2.6251,3.7107,"(1999,2004]","Special issue"
208,"United Kingdom",2001,"Democratic Unionist Party",0.7,5,659,7.4,6.4,7,"(1999,2004]","Conservative"
208,"United Kingdom",2001,"others",NA,2,659,NA,NA,NA,"(1999,2004]",NA
208,"United Kingdom",2001,"Liberals",18.3,52,659,4.2875,4.1064,2.6109,"(1999,2004]","Liberal"
208,"United Kingdom",2001,"Sinn Fein",0.7,4,659,1.3,1.4,3,"(1999,2004]","Communist/Socialist"
208,"United Kingdom",2001,"Conservatives",31.7,166,659,7.4261,7.5725,7.1901,"(1999,2004]","Conservative"
208,"United Kingdom",2001,"Social Democratic and Labour Party",0.6,3,659,3.3,3.5,3.5,"(1999,2004]","Social democracy"
208,"United Kingdom",2001,"Ulster Unionist Party",0.8,6,659,8.3,6.4,7,"(1999,2004]","Conservative"
208,"United Kingdom",2001,"United Kingdom Independence Party",1.5,0,659,7.8429,8.0938,7.8507,"(1999,2004]","Right-wing"
208,"United Kingdom",2001,"Scottish National Party",1.8,5,659,3.5871,3.0627,3.9623,"(1999,2004]","Social democracy"
208,"United Kingdom",2001,"Labour",40.7,412,659,4.3562,4.5741,4.2779,"(1999,2004]","Social democracy"
210,"Portugal",2005,"Democratic and Social Centre -- People's Party",7.46,12,230,8.0222,8.1963,8.9916,"(2004,2009]","Christian democracy"
210,"Portugal",2005,"Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat",0.86,0,230,1.3,1.4,3,"(2004,2009]","Communist/Socialist"
210,"Portugal",2005,"Portuguese Communist Party",NA,12,230,2.1754,1.6343,1.6291,"(2004,2009]","Communist/Socialist"
210,"Portugal",2005,"Bloc of the Left",6.54,8,230,1.6425,1.9526,1.267,"(2004,2009]","Communist/Socialist"
210,"Portugal",2005,"Socialist Party",46.4,121,230,4.0492,4.2716,3.5411,"(2004,2009]","Social democracy"
210,"Portugal",2005,"Social Democratic Party",29.64,75,230,6.2949,6.8488,7.0224,"(2004,2009]","Liberal"
210,"Portugal",2005,"Unified Democratic Coalition",7.77,NA,230,2.2233,1.48,2.6433,"(2004,2009]","Communist/Socialist"
210,"Portugal",2005,"Ecology Party -- Greens",NA,2,230,1.6579,2.1711,1.3158,"(2004,2009]","Green/Ecologist"
211,"Poland",1991,"Labour Solidarity",2.1,4,460,3.3,3.5,3.5,"(1989,1994]","Social democracy"
211,"Poland",1991,"Solidarnosc",5.1,27,460,3.3,3.5,3.5,"(1989,1994]","Social democracy"
211,"Poland",1991,"Party X",0.5,3,460,8.8,5.9,8.5,"(1989,1994]","Right-wing"
211,"Poland",1991,"Christian Democracy",2.4,5,460,6.2,5.7,7.2,"(1989,1994]","Christian democracy"
211,"Poland",1991,"Centre Agreement",8.7,44,460,5.5556,5.7,7.2,"(1989,1994]","Christian democracy"
211,"Poland",1991,"Confederation for Independent Poland",7.5,46,460,5.8333,5.9,8.5,"(1989,1994]","Right-wing"
211,"Poland",1991,"Peasants Agreement",5.5,28,460,3.3333,4.9,6.5,"(1989,1994]","Agrarian"
211,"Poland",1991,"Democratic Left Alliance",12,60,460,2.8299,3.8505,1.8801,"(1989,1994]","Social democracy"
211,"Poland",1991,"Polish People's Party",8.7,48,460,4.1856,2.8942,6.5491,"(1989,1994]","Agrarian"
211,"Poland",1991,"Party of Christian Democrats",1.1,4,460,6.2,5.7,7.2,"(1989,1994]","Christian democracy"
211,"Poland",1991,"German minority",1.2,7,460,NA,NA,NA,"(1989,1994]","Special issue"
211,"Poland",1991,"Polish Western Union",0.2,4,460,1.3,1.4,3,"(1989,1994]","Communist/Socialist"
211,"Poland",1991,"Democratic | Freedom | Union",12.31,62,460,5.2295,7.3132,2.1208,"(1989,1994]","Liberal"
211,"Poland",1991,"Movement for Silesian Autonomy",0.36,2,460,NA,NA,NA,"(1989,1994]","Special issue"
211,"Poland",1991,"Democratic Party",1.4,1,460,1.3,1.4,3,"(1989,1994]","Communist/Socialist"
211,"Poland",1991,"Liberal Democratic Congress",7.5,37,460,5.2778,6.7,3.5,"(1989,1994]","Liberal"
211,"Poland",1991,"Real Politics Union | Congress of the New Right",2.3,3,460,9.7368,9.4737,8.1579,"(1989,1994]","Conservative"
211,"Poland",1991,"Polish Economic Program [Large Beer]",3.3,16,460,6,6.7,3.5,"(1989,1994]","Liberal"
211,"Poland",1991,"Christian National Union",8.7,49,460,7.4,6.4,7,"(1989,1994]","Conservative"
211,"Poland",1991,"no seat",0.82,0,460,NA,NA,NA,"(1989,1994]",NA
211,"Poland",1991,"one seat",NA,10,460,NA,NA,NA,"(1989,1994]",NA
213,"Denmark",1953,"Danish Social Liberal Party",8.6,13,151,4.8736,5.318,2.3903,"(1949,1954]","Liberal"
213,"Denmark",1953,"Danish Union",0.8,0,151,8.8,5.9,8.5,"(1949,1954]","Right-wing"
213,"Denmark",1953,"Conservatives",17.3,26,151,7.2186,7.2931,6.5055,"(1949,1954]","Conservative"
213,"Denmark",1953,"Communist Party of Denmark",4.8,7,151,1,1.4,3,"(1949,1954]","Communist/Socialist"
213,"Denmark",1953,"Liberal Party",22.1,33,151,7.292,7.3696,4.9957,"(1949,1954]","Liberal"
213,"Denmark",1953,"Justice Party",5.6,9,151,6,6.7,3.5,"(1949,1954]","Liberal"
213,"Denmark",1953,"Social Democrats",40.4,61,151,3.8011,3.5292,4.2722,"(1949,1954]","Social democracy"
213,"Denmark",1953,"Greenland and Faroe Islands",NA,2,151,NA,NA,NA,"(1949,1954]",NA
214,"Lithuania",2004,"Election Action of Lithuania's Poles",3.79,2,141,3.865,3.9,7.325,"(1999,2004]","Special issue"
214,"Lithuania",2004,"no party affiliation",NA,6,141,NA,NA,NA,"(1999,2004]",NA
214,"Lithuania",2004,"Lithuanian Peasant Union",6.6,10,141,3.2687,3.7152,5.8514,"(1999,2004]","Agrarian"
214,"Lithuania",2004,"Labour Party",28.44,39,141,3.86,4.29,5.8,"(1999,2004]","Liberal"
214,"Lithuania",2004,"Lithuanian Christian Democrats",1.37,0,141,6.2385,4.258,8.6845,"(1999,2004]","Christian democracy"
214,"Lithuania",2004,"Christian Conservative Social Union",1.96,0,141,6.4579,5.9079,7.3618,"(1999,2004]","Christian democracy"
214,"Lithuania",2004,"New Union (Social Liberals)",NA,11,141,4.2686,4.1125,4.9071,"(1999,2004]","Liberal"
214,"Lithuania",2004,"Liberal and Centre Union",9.19,18,141,7.7562,8.2271,2.8532,"(1999,2004]","Liberal"
214,"Lithuania",2004,"Homeland Union",14.75,25,141,7.4004,6.694,7.1939,"(1999,2004]","Conservative"
214,"Lithuania",2004,"Lithuanian Social Democratic Party",20.65,20,141,3.1972,3.8262,5.2732,"(1999,2004]","Social democracy"
214,"Lithuania",2004,"Order and Justice -- Liberal Democratic Party",11.36,10,141,5.2955,4.9093,7.2116,"(1999,2004]","Conservative"
215,"Sweden",1973,"Christian Democrats",1.8,0,350,7.195,6.7938,7.9997,"(1969,1974]","Christian democracy"
215,"Sweden",1973,"Moderate Party",14.3,51,350,7.8907,8.4089,5.6977,"(1969,1974]","Conservative"
215,"Sweden",1973,"Left Party (Communists)",5.3,19,350,1.5464,1.4121,2.4562,"(1969,1974]","Communist/Socialist"
215,"Sweden",1973,"People's Party",9.4,34,350,6.2906,7.3062,2.8515,"(1969,1974]","Liberal"
215,"Sweden",1973,"Social Democrats",43.6,156,350,3.4447,3.5655,4.4407,"(1969,1974]","Social democracy"
215,"Sweden",1973,"Centre Party",25.1,90,350,5.8084,5.9903,6.0583,"(1969,1974]","Agrarian"
216,"Portugal",1995,"Democratic and Social Centre -- People's Party",9.23,15,230,8.0222,8.1963,8.9916,"(1994,1999]","Christian democracy"
216,"Portugal",1995,"Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat",0.71,0,230,1.3,1.4,3,"(1994,1999]","Communist/Socialist"
216,"Portugal",1995,"Portuguese Communist Party",NA,13,230,2.1754,1.6343,1.6291,"(1994,1999]","Communist/Socialist"
216,"Portugal",1995,"Socialist Party",44.61,112,230,4.0492,4.2716,3.5411,"(1994,1999]","Social democracy"
216,"Portugal",1995,"Social Democratic Party",34.78,88,230,6.2949,6.8488,7.0224,"(1994,1999]","Liberal"
216,"Portugal",1995,"Unified Democratic Coalition",8.74,NA,230,2.2233,1.48,2.6433,"(1994,1999]","Communist/Socialist"
216,"Portugal",1995,"Ecology Party -- Greens",NA,2,230,1.6579,2.1711,1.3158,"(1994,1999]","Green/Ecologist"
217,"Belgium",1950,"Liberal Party",11.25,20,212,6,6.7,3.5,"(1949,1954]","Liberal"
217,"Belgium",1950,"Belgian Socialist Party",34.5,73,212,2.5,3.5,3.5,"(1949,1954]","Social democracy"
217,"Belgium",1950,"Communist Party",4.7,7,212,1.4,1.4,3,"(1949,1954]","Communist/Socialist"
217,"Belgium",1950,"Francophone Christian Social Party and Flemish Christian People's Party",47.68,108,212,6.2,5.7,7.2,"(1949,1954]","Christian democracy"
217,"Belgium",1950,"Cartel of Liberals and Socialists",1.77,4,212,3.3,3.5,3.5,"(1949,1954]","Social democracy"
217,"Belgium",1950,"no seat",0.03,0,212,NA,NA,NA,"(1949,1954]",NA
218,"Slovakia",2002,"Real Slovak National Party",3.65,0,150,8.5,3.75,8.62,"(1999,2004]","Right-wing"
218,"Slovakia",2002,"Communist Party of Slovakia",6.32,11,150,0.5275,0.937,4.5302,"(1999,2004]","Communist/Socialist"
218,"Slovakia",2002,"Social Democratic Alternative",1.79,0,150,3.0526,2.5965,1.7544,"(1999,2004]","Social democracy"
218,"Slovakia",2002,"Slovak Democratic and Christian Union -- Democratic Party",15.09,28,150,7.3591,7.4401,5.0433,"(1999,2004]","Christian democracy"
218,"Slovakia",2002,"Direction -- Social Democracy",13.46,25,150,3.3799,3.5124,3.6548,"(1999,2004]","Social democracy"
218,"Slovakia",2002,"Hungarian Coalition",11.16,20,150,6.5005,6.0172,6.1761,"(1999,2004]","Conservative"
218,"Slovakia",2002,"Slovak National Party",3.32,0,150,7.0198,4.5191,8.46,"(1999,2004]","Right-wing"
218,"Slovakia",2002,"Movement for a Democratic Slovakia",19.5,36,150,4.8914,4.8199,5.9161,"(1999,2004]","Conservative"
218,"Slovakia",2002,"Alliance of the New Citizen",8.01,15,150,7.2404,7.945,1.9712,"(1999,2004]","Liberal"
218,"Slovakia",2002,"Party of the Democratic Left",1.36,0,150,3.2398,2.5658,1.9079,"(1999,2004]","Communist/Socialist"
218,"Slovakia",2002,"Christian Democratic Movement",8.25,15,150,7.1082,6.9698,8.8217,"(1999,2004]","Christian democracy"
218,"Slovakia",2002,"Movement for Democracy",3.28,0,150,7.4,6.4,7,"(1999,2004]","Conservative"
219,"France",2009,"Hunting, Fishing, Nature, Tradition",4.8,1,72,7.8,7.25,7.875,"(2004,2009]","Agrarian"
219,"France",2009,"National Front",6.34,3,72,9.6854,7.4011,9.2889,"(2004,2009]","Right-wing"
219,"France",2009,"Revolutionary Communist League",4.88,0,72,0.0714,0.2143,6,"(2004,2009]","Communist/Socialist"
219,"France",2009,"Union for French Democracy | Democratic Movement",8.46,6,72,6.1017,6.2021,5.4999,"(2004,2009]","Conservative"
219,"France",2009,"Union for a Popular Movement | The Republicans",27.88,29,72,7.4997,6.5934,7.1854,"(2004,2009]","Conservative"
219,"France",2009,"French Communist Party",6.05,4,72,1.3741,1.056,4.5083,"(2004,2009]","Communist/Socialist"
219,"France",2009,"Greens",16.28,14,72,3.155,2.8774,1.4772,"(2004,2009]","Green/Ecologist"
219,"France",2009,"Workers' Struggle",1.2,0,72,0,1.4,3,"(2004,2009]","Communist/Socialist"
219,"France",2009,"Socialist Party",16.48,14,72,3.2493,3.248,2.9367,"(2004,2009]","Social democracy"
219,"France",2009,"other ecologists",3.63,0,72,2.5,2.5,1.8,"(2004,2009]","Green/Ecologist"
219,"France",2009,"Republic Arise | France Arise",1.77,NA,72,7.4,6.4,7,"(2004,2009]","Conservative"
219,"France",2009,"Alliance of the Overseas",0.46,1,72,1.3,1.4,3,"(2004,2009]","Communist/Socialist"
221,"Austria",1975,"Freedom Party of Austria",5.4,10,183,8.3494,6.3291,8.5149,"(1974,1979]","Right-wing"
221,"Austria",1975,"Communist Party of Austria",1.2,0,183,0.5,1.4,3,"(1974,1979]","Communist/Socialist"
221,"Austria",1975,"Social Democratic Party of Austria",50.4,93,183,3.7293,3.4728,3.4766,"(1974,1979]","Social democracy"
221,"Austria",1975,"Austrian People's Party",42.9,80,183,6.4733,6.9485,7.6198,"(1974,1979]","Christian democracy"
222,"United Kingdom",1984,"Democratic Unionist Party",1.64,1,81,7.4,6.4,7,"(1979,1984]","Conservative"
222,"United Kingdom",1984,"Liberals",18.5,0,81,4.2875,4.1064,2.6109,"(1979,1984]","Liberal"
222,"United Kingdom",1984,"Conservatives",38.8,45,81,7.4261,7.5725,7.1901,"(1979,1984]","Conservative"
222,"United Kingdom",1984,"Social Democratic and Labour Party",1.1,1,81,3.3,3.5,3.5,"(1979,1984]","Social democracy"
222,"United Kingdom",1984,"Ulster Unionist Party",1.05,1,81,8.3,6.4,7,"(1979,1984]","Conservative"
222,"United Kingdom",1984,"Scottish National Party",1.65,1,81,3.5871,3.0627,3.9623,"(1979,1984]","Social democracy"
222,"United Kingdom",1984,"Labour",34.76,32,81,4.3562,4.5741,4.2779,"(1979,1984]","Social democracy"
223,"United Kingdom",1964,"Plaid Cymru",0.2,0,630,3.1183,2.6251,3.7107,"(1959,1964]","Special issue"
223,"United Kingdom",1964,"Liberals",11.2,9,630,4.2875,4.1064,2.6109,"(1959,1964]","Liberal"
223,"United Kingdom",1964,"Conservatives",NA,298,630,7.4261,7.5725,7.1901,"(1959,1964]","Conservative"
223,"United Kingdom",1964,"National Liberal Party",NA,6,630,6,6.7,3.5,"(1959,1964]","Liberal"
223,"United Kingdom",1964,"Conservatives and National Liberals",43.4,NA,630,7.8,6.4,7,"(1959,1964]","Conservative"
223,"United Kingdom",1964,"Labour",44.1,317,630,4.3562,4.5741,4.2779,"(1959,1964]","Social democracy"
224,"Hungary",2004,"Hungarian Justice and Life Party",2.35,0,24,9.6065,3.807,9.5894,"(1999,2004]","Right-wing"
224,"Hungary",2004,"Hungarian Democratic Forum",5.33,1,24,6.4826,5.0761,6.8263,"(1999,2004]","Conservative"
224,"Hungary",2004,"Fidesz -- Hungarian Civic Union",47.4,12,24,6.5432,3.9949,7.5275,"(1999,2004]","Conservative"
224,"Hungary",2004,"Hungarian Workers' Party",1.83,0,24,0.6316,2.6842,5.809,"(1999,2004]","Communist/Socialist"
224,"Hungary",2004,"Alliance of Free Democrats",7.74,2,24,3.9659,7.7361,1.4381,"(1999,2004]","Liberal"
224,"Hungary",2004,"Hungarian Socialist Party",34.3,9,24,2.8743,5.5702,3.5897,"(1999,2004]","Social democracy"
225,"Iceland",1971,"Union of Liberals and Leftist",8.9,5,60,1.3,1.4,3,"(1969,1974]","Communist/Socialist"
225,"Iceland",1971,"Social Democratic Party",10.5,6,60,4.4444,3.5,3.5,"(1969,1974]","Social democracy"
225,"Iceland",1971,"Independence Party",36.2,22,60,7.4854,7.6316,4.0351,"(1969,1974]","Conservative"
225,"Iceland",1971,"People's Alliance",17.1,10,60,2.2222,1.4,3,"(1969,1974]","Communist/Socialist"
225,"Iceland",1971,"Progressive Party",25.3,17,60,5.0365,5.6579,3.8596,"(1969,1974]","Agrarian"
225,"Iceland",1971,"Candidature Party",2,0,60,NA,NA,NA,"(1969,1974]","Special issue"
226,"Denmark",1987,"Forward (Greenland)",NA,1,179,3.3,3.5,3.5,"(1984,1989]","Social democracy"
226,"Denmark",1987,"Left Socialists",1.4,0,179,0.8,1.4,3,"(1984,1989]","Communist/Socialist"
226,"Denmark",1987,"Danish Social Liberal Party",6.2,11,179,4.8736,5.318,2.3903,"(1984,1989]","Liberal"
226,"Denmark",1987,"Common Course",2.2,4,179,1.3,1.4,3,"(1984,1989]","Communist/Socialist"
226,"Denmark",1987,"Conservatives",20.8,38,179,7.2186,7.2931,6.5055,"(1984,1989]","Conservative"
226,"Denmark",1987,"Greens",1.3,0,179,1.1111,2.5,1.8,"(1984,1989]","Green/Ecologist"
226,"Denmark",1987,"Progress Party",4.8,9,179,9.0259,8.8396,6.6509,"(1984,1989]","Liberal"
226,"Denmark",1987,"Centre Democrats",4.8,9,179,5.5609,4.8029,4.9307,"(1984,1989]","Conservative"
226,"Denmark",1987,"Christian People's Party",2.4,4,179,5.6982,5.0887,7.0474,"(1984,1989]","Christian democracy"
226,"Denmark",1987,"Liberal Party",10.5,19,179,7.292,7.3696,4.9957,"(1984,1989]","Liberal"
226,"Denmark",1987,"Social Democrats",29.3,54,179,3.8011,3.5292,4.2722,"(1984,1989]","Social democracy"
226,"Denmark",1987,"Socialist Peoples Party",14.6,27,179,2.1347,2.1035,2.1476,"(1984,1989]","Green/Ecologist"
226,"Denmark",1987,"Social Democratic Party (Faroe Islands)",NA,1,179,3.3,3.5,3.5,"(1984,1989]","Social democracy"
226,"Denmark",1987,"People's Party (Faroe Islands)",NA,1,179,7.4,6.4,7,"(1984,1989]","Conservative"
226,"Denmark",1987,"Solidarity (Greenland)",NA,1,179,6,6.7,3.5,"(1984,1989]","Liberal"
227,"Greece",1981,"New Democracy",35.9,115,300,6.7365,6.9754,6.6712,"(1979,1984]","Christian democracy"
227,"Greece",1981,"Communist Party of Greece",10.9,13,300,1.253,0.8404,5.1503,"(1979,1984]","Communist/Socialist"
227,"Greece",1981,"Communist Party of Greece (Interior)",1.3,0,300,1.3,1.4,3,"(1979,1984]","Communist/Socialist"
227,"Greece",1981,"Panhellenic Socialist Movement",48.1,172,300,4.4968,4.8797,3.6025,"(1979,1984]","Social democracy"
227,"Greece",1981,"Progressive Party",1.7,0,300,7.4,6.4,7,"(1979,1984]","Conservative"
228,"Ireland",1982,"no party affiliation",NA,4,166,NA,NA,NA,"(1979,1984]",NA
228,"Ireland",1982,"Fianna Fail",47.26,81,166,6.0713,5.8991,6.9898,"(1979,1984]","Conservative"
228,"Ireland",1982,"Labour Party",9.12,15,166,3.6252,3.353,3.1071,"(1979,1984]","Social democracy"
228,"Ireland",1982,"Sinn Fein The Workers' Party",2.29,3,166,1.3,1.4,3,"(1979,1984]","Communist/Socialist"
228,"Ireland",1982,"Fine Gael (Familiy of the Irish)",37.3,63,166,6.4372,6.1603,5.787,"(1979,1984]","Christian democracy"
228,"Ireland",1982,"Sinn Fein",1.01,0,166,2.7935,2.0316,4.5005,"(1979,1984]","Communist/Socialist"
229,"Romania",2009,"Conservative Party",NA,1,33,4.7622,4.7538,6.2779,"(2004,2009]","Conservative"
229,"Romania",2009,"Greater Romania Party",8.65,3,33,6.6618,2.1497,9.5131,"(2004,2009]","Right-wing"
229,"Romania",2009,"no party affiliation",4.22,1,33,NA,NA,NA,"(2004,2009]",NA
229,"Romania",2009,"Christian-Democratic National Peasants' Party",1.45,0,33,5.5341,4.9393,6.8421,"(2004,2009]","Christian democracy"
229,"Romania",2009,"Democratic Union of Hungarians in Romania",8.92,3,33,6.016,5.9825,3.8813,"(2004,2009]","Conservative"
229,"Romania",2009,"Democratic Liberal Party",29.71,10,33,5.3875,5.1868,3.9647,"(2004,2009]","Liberal"
229,"Romania",2009,"National Liberal Party",14.52,5,33,6.0543,7.245,3.5474,"(2004,2009]","Liberal"
229,"Romania",2009,"Social Democratic Party",31.07,10,33,3.2325,2.4518,6.2794,"(2004,2009]","Social democracy"
231,"Germany",2009,"Free Voters",1.7,0,99,7.4,6.4,7,"(2004,2009]","Conservative"
231,"Germany",2009,"Animal Protection Party",1.1,0,99,NA,NA,NA,"(2004,2009]","Special issue"
231,"Germany",2009,"The Republicans",1.3,0,99,9.2752,6.1901,9.3871,"(2004,2009]","Right-wing"
231,"Germany",2009,"Free Democratic Party",11,12,99,5.9233,8.2173,3.0695,"(2004,2009]","Liberal"
231,"Germany",2009,"Social Democratic Party of Germany",20.8,23,99,3.6451,3.8443,3.9791,"(2004,2009]","Social democracy"
231,"Germany",2009,"Alliance 90 / Greens",12.1,14,99,2.9308,4.3268,1.3251,"(2004,2009]","Green/Ecologist"
231,"Germany",2009,"The Left / PDS",7.5,8,99,1.2152,1.0617,3.205,"(2004,2009]","Communist/Socialist"
231,"Germany",2009,"Christian Democratic Union",30.7,34,99,6.2503,6.3498,6.9333,"(2004,2009]","Christian democracy"
231,"Germany",2009,"Christian Social Union",7.2,8,99,7.2871,6.5615,7.8675,"(2004,2009]","Christian democracy"
231,"Germany",2009,"Family Party of Germany",1,0,99,7.4,6.4,7,"(2004,2009]","Conservative"
232,"Austria",2009,"Freedom Party of Austria",12.7,2,17,8.3494,6.3291,8.5149,"(2004,2009]","Right-wing"
232,"Austria",2009,"Hans-Peter Martin's List",17.7,3,17,4.2,5,3.4,"(2004,2009]","Special issue"
232,"Austria",2009,"Social Democratic Party of Austria",23.7,4,17,3.7293,3.4728,3.4766,"(2004,2009]","Social democracy"
232,"Austria",2009,"Austrian People's Party",30,6,17,6.4733,6.9485,7.6198,"(2004,2009]","Christian democracy"
232,"Austria",2009,"The Greens -- The Green Alternative",9.9,2,17,2.4604,2.7489,1.4308,"(2004,2009]","Green/Ecologist"
232,"Austria",2009,"Alliance for the Future of Austria",4.6,0,17,8.83,6,8.83,"(2004,2009]","Right-wing"
233,"United Kingdom",2005,"Plaid Cymru",0.6,3,646,3.1183,2.6251,3.7107,"(2004,2009]","Special issue"
233,"United Kingdom",2005,"Democratic Unionist Party",0.9,9,646,7.4,6.4,7,"(2004,2009]","Conservative"
233,"United Kingdom",2005,"others",NA,3,646,NA,NA,NA,"(2004,2009]",NA
233,"United Kingdom",2005,"Green Party",1,0,646,2.57,2.3775,2.0139,"(2004,2009]","Green/Ecologist"
233,"United Kingdom",2005,"Liberals",22,62,646,4.2875,4.1064,2.6109,"(2004,2009]","Liberal"
233,"United Kingdom",2005,"Sinn Fein",0.6,5,646,1.3,1.4,3,"(2004,2009]","Communist/Socialist"
233,"United Kingdom",2005,"Conservatives",32.4,198,646,7.4261,7.5725,7.1901,"(2004,2009]","Conservative"
233,"United Kingdom",2005,"Social Democratic and Labour Party",0.5,3,646,3.3,3.5,3.5,"(2004,2009]","Social democracy"
